Sequence,animal,Family1,Order1,Avibase.ID1,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
6408,Vireo_flavifrons,Vireonidae,Passeriformes,AVIBASE-F8DDF6A6,27,7,13,7,4,15.1,8.5,4.3,4.9,19.3,76.3,25.8,50.4,33.8,48.4,18.0,Dunning,NA,NO,NA,NA,Forest,2,3,Carnivore,Invertivore,Insessorial,28.07,49.87,38.91,-86.42,3167329.54
6400,Vireo_flavoviridis,Vireonidae,Passeriformes,AVIBASE-6A7F76A7,22,5,14,3,4,18.1,9.9,4.4,4.6,18.9,77.7,20.4,58.5,25.9,51.9,17.6,Dunning,NA,NO,NA,NA,Woodland,2,3,Omnivore,Invertivore,Insessorial,7.20,29.23,17.89,-93.82,1006388.21
6399,Vireo_gilvus,Vireonidae,Passeriformes,AVIBASE-66AA469C,21,5,13,3,11,14.3,7.5,3.7,3.7,17.6,70.1,16.5,53.5,23.5,51.3,12.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Insessorial,16.11,66.86,45.21,-105.84,9680437.56
6405,Vireo_gracilirostris,Vireonidae,Passeriformes,AVIBASE-63999CD3,9,3,6,0,4,18.0,9.2,3.3,3.5,20.8,62.9,8.8,53.5,14.1,57.0,16.5,Dunning,NA,NO,NA,NA,Forest,2,1,Carnivore,Invertivore,Insessorial,-3.88,-3.84,-3.86,-32.42,20.19
6425,Vireo_griseus,Vireonidae,Passeriformes,AVIBASE-D97F93CC,24,6,13,5,11,13.7,7.4,3.9,4.1,19.5,61.6,11.1,50.6,17.9,48.9,11.4,Dunning,NA,NO,NA,NA,Shrubland,2,3,Carnivore,Invertivore,Insessorial,20.09,42.84,34.73,-88.70,3034548.86
6427,Vireo_gundlachii,Vireonidae,Passeriformes,AVIBASE-73CF3166,10,2,8,0,4,15.4,7.8,4.3,4.5,21.4,56.0,6.0,50.1,10.6,50.8,12.9,Dunning,NA,NO,NA,NA,Shrubland,1,1,Carnivore,Invertivore,Insessorial,19.83,23.19,21.62,-79.00,109844.77
6407,Vireo_huttoni,Vireonidae,Passeriformes,AVIBASE-1BDF5C00,15,4,11,0,4,13.1,6.9,3.7,3.8,19.5,63.2,10.8,52.6,17.0,49.1,11.3,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,14.13,51.00,30.65,-109.85,1214843.43
6418,Vireo_latimeri,Vireonidae,Passeriformes,AVIBASE-F32AC037,10,0,5,5,4,14.3,7.7,4.0,3.9,19.7,56.6,7.3,49.4,12.9,44.7,12.0,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,17.93,18.52,18.22,-66.63,6995.48
6398,Vireo_leucophrys,Vireonidae,Passeriformes,AVIBASE-66DCDF47,33,4,23,6,4,14.0,7.8,3.8,3.9,17.6,64.9,12.3,52.7,18.9,49.7,12.3,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-17.74,23.74,2.06,-78.73,592873.42
6401,Vireo_magister,Vireonidae,Passeriformes,AVIBASE-A457E9DB,11,1,8,2,4,19.6,11.2,4.4,5.1,21.6,74.9,14.7,60.2,19.6,53.6,15.4,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,16.07,21.26,19.32,-87.37,8592.85
6410,Vireo_masteri,Vireonidae,Passeriformes,AVIBASE-F63CE02E,1,0,1,0,1,12.1,7.6,2.9,3.3,17.1,55.4,9.2,46.2,16.6,40.2,11.2,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,0.12,5.48,3.17,-77.04,3161.83
